Entry	Status	Gene ontology (cellular component)
Q9W1Q4	unreviewed	
Q9VDK7	unreviewed	signal recognition particle, endoplasmic reticulum targeting [GO:0005786]
Q9VT44	unreviewed	
Q9VDN4	unreviewed	nucleus [GO:0005634]
Q9VDP7	unreviewed	Cdc73/Paf1 complex [GO:0016593]; nucleus [GO:0005634]
Q9VQ73	unreviewed	Cdc73/Paf1 complex [GO:0016593]; transcriptionally active chromatin [GO:0035327]
Q9W545	unreviewed	
Q9VLV6	unreviewed	catalytic step 2 spliceosome [GO:0071013]
Q9VY21	unreviewed	
Q9VDS6	reviewed	cytosolic large ribosomal subunit [GO:0022625]; nucleolus [GO:0005730]
Q9VVF3	reviewed	dendrite membrane [GO:0032590]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9W3E1	reviewed	integrator complex [GO:0032039]; nucleus [GO:0005634]
Q9VT59	unreviewed	
Q9VDW5	unreviewed	
Q9VDY6	unreviewed	RNA polymerase II, holoenzyme [GO:0016591]
Q9VE00	reviewed	mitochondrial membrane [GO:0031966]
Q9VE01	reviewed	mitochondrial membrane [GO:0031966]
Q9VE12	unreviewed	
Q9VE17	reviewed	commitment complex [GO:0000243]; nucleus [GO:0005634]; small nuclear ribonucleoprotein complex [GO:0030532]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]
Q9VE39	unreviewed	
Q9VE56	unreviewed	extracellular region [GO:0005576]
Q9VE63	unreviewed	nucleus [GO:0005634]
Q9VE80	unreviewed	cytosol [GO:0005829]; integral component of membrane [GO:0016021]
Q9VW76	unreviewed	integral component of membrane [GO:0016021]
Q9VE92	unreviewed	integral component of membrane [GO:0016021]
Q9VE97	unreviewed	axonemal microtubule [GO:0005879]; centriole [GO:0005814]; ciliary basal body [GO:0036064]; cytoskeleton [GO:0005856]; motile cilium [GO:0031514]; sperm flagellum [GO:0036126]
Q9VE98	unreviewed	Pwp2p-containing subcomplex of 90S preribosome [GO:0034388]; small-subunit processome [GO:0032040]
Q9VEA0	unreviewed	extracellular space [GO:0005615]
Q9VGS3	unreviewed	integral component of membrane [GO:0016021]; mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone) [GO:0005749]
Q9VS89	unreviewed	
Q9VVL1	reviewed	AMPA glutamate receptor complex [GO:0032281]; cell body [GO:0044297]; dendrite [GO:0030425]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; sensory dendrite [GO:0071683]
Q9VEA4	unreviewed	nucleus [GO:0005634]
Q9VEA7	unreviewed	
Q9VEC0	unreviewed	
Q9VZU2	reviewed	cytosol [GO:0005829]; integral component of membrane [GO:0016021]
Q9VED1	unreviewed	integral component of membrane [GO:0016021]
Q9VED7	unreviewed	
Q9VV40	unreviewed	trans-Golgi network [GO:0005802]
Q9VXL4	unreviewed	exosome (RNase complex) [GO:0000178]
Q9VTR3	unreviewed	extracellular space [GO:0005615]
Q9VXM4	unreviewed	endomembrane system [GO:0012505]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9VEF6	unreviewed	integral component of plasma membrane [GO:0005887]
Q9W1R1	unreviewed	extracellular region [GO:0005576]
Q9VEH4	unreviewed	
Q9VJ10	unreviewed	cytoplasm [GO:0005737]; mitochondrial respiratory chain complex I [GO:0005747]
Q9VEJ2	reviewed	Noc4p-Nop14p complex [GO:0030692]; nucleolus [GO:0005730]; small-subunit processome [GO:0032040]
Q9VEK4	unreviewed	
Q9VEM6	unreviewed	
Q9VEM7	unreviewed	
Q9VP19	unreviewed	integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; respiratory chain complex IV [GO:0045277]
Q9VSL2	unreviewed	cytoplasm [GO:0005737]
Q9VEN2	unreviewed	chromosome, centromeric region [GO:0000775]; kinetochore [GO:0000776]; nucleolus [GO:0005730]
Q9VEN9	unreviewed	cytoplasm [GO:0005737]; P-body [GO:0000932]
Q9VEP1	reviewed	cytoplasm [GO:0005737]
Q9VMQ5	reviewed	extrinsic component of mitochondrial inner membrane [GO:0031314]; mitochondrion [GO:0005739]
Q9VER8	unreviewed	nucleus [GO:0005634]
Q9VIZ3	unreviewed	catalytic step 2 spliceosome [GO:0071013]; precatalytic spliceosome [GO:0071011]; spliceosomal complex [GO:0005681]
Q9VES6	unreviewed	integral component of membrane [GO:0016021]; peroxisome [GO:0005777]
Q9VEU2	unreviewed	integral component of endoplasmic reticulum membrane [GO:0030176]
Q9VEV2	unreviewed	
Q9VTL9	unreviewed	integral component of membrane [GO:0016021]
Q9VEV3	unreviewed	mitochondrion [GO:0005739]
Q9VJ44	unreviewed	peroxisome [GO:0005777]
Q9VEX5	reviewed	cytoplasm [GO:0005737]; integrator complex [GO:0032039]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]
Q9VGT9	unreviewed	integral component of membrane [GO:0016021]; mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone) [GO:0005749]
Q9VM74	unreviewed	brush border [GO:0005903]; integral component of membrane [GO:0016021]
Q9VPP0	unreviewed	integral component of membrane [GO:0016021]
Q9VIU2	unreviewed	
Q9VJ73	unreviewed	Ada2/Gcn5/Ada3 transcription activator complex [GO:0005671]
Q9VM54	unreviewed	Golgi transport complex [GO:0017119]
Q9W3M1	unreviewed	
Q9VF25	unreviewed	snRNA-activating protein complex [GO:0019185]
Q9VG94	reviewed	cytoplasm [GO:0005737]
Q9VF30	reviewed	nucleus [GO:0005634]
Q9VI08	unreviewed	
Q9VF44	unreviewed	mitochondrial outer membrane translocase complex [GO:0005742]
Q9VMH0	reviewed	ciliary transition zone [GO:0035869]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; MKS complex [GO:0036038]
Q9VZX6	unreviewed	mitochondrial small ribosomal subunit [GO:0005763]
Q9W0Y6	reviewed	calcium channel complex [GO:0034704]; integral component of membrane [GO:0016021]
Q9W4C1	unreviewed	nucleus [GO:0005634]
Q9W590	reviewed	Cajal body [GO:0015030]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]
Q9VWZ2	unreviewed	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9VF78	reviewed	Golgi membrane [GO:0000139]; Golgi transport complex [GO:0017119]
Q9VM20	unreviewed	membrane [GO:0016020]
Q9VF86	unreviewed	extracellular exosome [GO:0070062]
Q9VTX2	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9VF94	unreviewed	
Q9VFB6	unreviewed	cytosol [GO:0005829]
Q9VFC9	unreviewed	
Q9VFD5	reviewed	
Q9VFE9	unreviewed	cytoplasm [GO:0005737]
Q9VFG2	unreviewed	integral component of membrane [GO:0016021]
Q9W1H3	unreviewed	cytoplasm [GO:0005737]; nucleolus [GO:0005730]
Q9VFJ2	reviewed	mitochondrial large ribosomal subunit [GO:0005762]
Q9VFJ3	reviewed	cytosol [GO:0005829]; integral component of membrane [GO:0016021]; mitochondrial intermembrane space [GO:0005758]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; Nebenkern [GO:0016006]
Q9VWI2	unreviewed	cytoplasm [GO:0005737]; NatA complex [GO:0031415]; protein acetyltransferase complex [GO:0031248]
Q9VKV1	unreviewed	extracellular region [GO:0005576]; vacuolar membrane [GO:0005774]
Q9VYT4	unreviewed	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]
Q9W436	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9VFP7	unreviewed	
Q9VQX9	unreviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
Q9W1H4	reviewed	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q9VGA4	unreviewed	chromatin [GO:0000785]; NSL complex [GO:0044545]; nucleus [GO:0005634]; polytene chromosome [GO:0005700]; polytene chromosome interband [GO:0005705]; transcriptionally active chromatin [GO:0035327]
Q9VFS6	reviewed	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; integrator complex [GO:0032039]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]
Q9VXB8	unreviewed	
Q9VFS9	unreviewed	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]
Q9VIM0	unreviewed	
Q9VYI1	unreviewed	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q9VHT1	unreviewed	
Q9W3J8	reviewed	axoneme [GO:0005930]
Q9VZE4	unreviewed	
Q9VFW6	unreviewed	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]
Q9VYG3	unreviewed	endomembrane system [GO:0012505]; integral component of membrane [GO:0016021]
Q9VFW9	unreviewed	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]
Q9VFX0	unreviewed	cytoplasm [GO:0005737]
Q9VJU2	unreviewed	integral component of membrane [GO:0016021]
Q9VHR5	unreviewed	catalytic step 2 spliceosome [GO:0071013]; precatalytic spliceosome [GO:0071011]
Q9VH70	reviewed	nuclear chromatin [GO:0000790]
T2FFH5	unreviewed	
Q9VHF6	unreviewed	autophagosome [GO:0005776]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; phagophore assembly site [GO:0000407]
Q9W0V0	unreviewed	integral component of membrane [GO:0016021]
Q9Y134	unreviewed	catalytic step 2 spliceosome [GO:0071013]; nucleus [GO:0005634]
Q9VG17	reviewed	endoplasmic reticulum membrane [GO:0005789]; organelle membrane [GO:0031090]
Q9VG30	unreviewed	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q9VG46	unreviewed	
Q9VUL9	reviewed	Golgi cisterna membrane [GO:0032580]; Golgi medial cisterna [GO:0005797]; integral component of membrane [GO:0016021]
Q9VG65	unreviewed	
Q9VG70	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; SUMO activating enzyme complex [GO:0031510]
Q9VJZ2	unreviewed	
Q9VP96	unreviewed	
Q9VTY2	unreviewed	
Q9W2I2	unreviewed	
Q9VGA0	unreviewed	cytoplasm [GO:0005737]
Q9VRV7	reviewed	catalytic step 2 spliceosome [GO:0071013]; precatalytic spliceosome [GO:0071011]; U12-type spliceosomal complex [GO:0005689]; U2 snRNP [GO:0005686]
Q9VXH4	unreviewed	integral component of membrane [GO:0016021]
Q9VGB1	unreviewed	
Q9VL89	unreviewed	cytoplasm [GO:0005737]
Q9VGB2	unreviewed	
Q9VGB8	unreviewed	extracellular space [GO:0005615]
Q9VYV5	reviewed	Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
Q9VGC5	unreviewed	
Q9VJM2	unreviewed	
Q9VGD1	unreviewed	integral component of membrane [GO:0016021]
Q9VGD8	unreviewed	
Q9VGD9	unreviewed	integral component of membrane [GO:0016021]
Q9VNT5	reviewed	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
Q9VGE7	unreviewed	vacuole [GO:0005773]
Q9VZF5	unreviewed	axoneme [GO:0005930]; centrosome [GO:0005813]; cleavage furrow [GO:0032154]; contractile ring [GO:0070938]; female germline ring canal [GO:0035324]; kinesin complex [GO:0005871]; kinetochore microtubule [GO:0005828]; male germline ring canal [GO:0035323]; microtubule [GO:0005874]; midbody [GO:0030496]; mitotic spindle midzone [GO:1990023]; nucleus [GO:0005634]; somatic ring canal [GO:0098549]; spindle [GO:0005819]
Q9VGL8	reviewed	cytoplasm [GO:0005737]; cytoplasmic side of apical plasma membrane [GO:0098592]; cytoplasmic vesicle [GO:0031410]; filopodium [GO:0030175]
Q9VGN7	unreviewed	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]
Q9VGN8	unreviewed	integral component of membrane [GO:0016021]
Q9VGP1	reviewed	centrosome [GO:0005813]; midbody [GO:0030496]
Q9Y169	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9VGP7	unreviewed	mitochondrial large ribosomal subunit [GO:0005762]; mitochondrial ribosome [GO:0005761]
Q9W086	unreviewed	mitochondrial large ribosomal subunit [GO:0005762]
Q9VGP9	unreviewed	cytoplasm [GO:0005737]
Q9W1H2	unreviewed	
Q9VGQ7	unreviewed	integral component of membrane [GO:0016021]
Q9VGT2	unreviewed	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q9VSQ2	unreviewed	
Q9VKF3	unreviewed	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]
Q9VGV6	unreviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9VJ35	unreviewed	spindle [GO:0005819]
Q9VZG9	unreviewed	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]
Q9VGY8	unreviewed	peroxisome [GO:0005777]
Q9VH00	unreviewed	
Q9W2D6	reviewed	mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space protein transporter complex [GO:0042719]; TIM22 mitochondrial import inner membrane insertion complex [GO:0042721]
Q9VT90	reviewed	dendrite membrane [GO:0032590]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9VM10	unreviewed	integral component of membrane [GO:0016021]
Q9VQS2	unreviewed	membrane [GO:0016020]
Q9VQU7	unreviewed	integral component of membrane [GO:0016021]
Q9VWV8	reviewed	catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9W391	reviewed	phosphorylase kinase complex [GO:0005964]; plasma membrane [GO:0005886]
Q9W4S1	reviewed	cell [GO:0005623]
Q9W5H8	unreviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q9VY55	unreviewed	
Q9VH52	unreviewed	
Q9VH59	unreviewed	integral component of endoplasmic reticulum membrane [GO:0030176]
Q9VS29	reviewed	axon [GO:0030424]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q9VVP4	unreviewed	
Q9VW71	reviewed	actin-based cell projection [GO:0098858]; basal plasma membrane [GO:0009925]; cell trailing edge [GO:0031254]; focal adhesion [GO:0005925]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q9VWS8	unreviewed	
Q9W145	reviewed	integral component of membrane [GO:0016021]
Q9VNG7	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159]
Q9VQ17	unreviewed	cell [GO:0005623]
Q9VJ85	unreviewed	nuclear pore central transport channel [GO:0044613]
Q9VSS7	reviewed	
Q9VHB0	unreviewed	
Q9VZ34	unreviewed	integral component of membrane [GO:0016021]
Q9VHB8	unreviewed	3-methyl-2-oxobutanoate dehydrogenase (lipoamide) complex [GO:0017086]; mitochondrial alpha-ketoglutarate dehydrogenase complex [GO:0005947]
Q9VHC5	unreviewed	chromatin [GO:0000785]; nucleus [GO:0005634]
Q9W4G5	unreviewed	
Q9VHD0	unreviewed	cell surface [GO:0009986]
Q9VHE0	unreviewed	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]
Q9VLJ9	reviewed	mitochondrial large ribosomal subunit [GO:0005762]; mitochondrial ribosome [GO:0005761]
Q9VYT9	unreviewed	
Q9VHI7	unreviewed	cytoplasm [GO:0005737]
Q9VHL1	unreviewed	
Q9VHL2	unreviewed	chaperonin-containing T-complex [GO:0005832]; cytosol [GO:0005829]
Q9VHL4	unreviewed	integral component of membrane [GO:0016021]
Q9VHN3	reviewed	
Q9VHN5	reviewed	integral component of Golgi membrane [GO:0030173]
Q9VML5	unreviewed	
Q9VRN1	unreviewed	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9VWQ1	unreviewed	Atg1/ULK1 kinase complex [GO:1990316]; phagophore assembly site [GO:0000407]
Q9VHS4	reviewed	dendrite membrane [GO:0032590]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9VJI5	unreviewed	extracellular region [GO:0005576]
Q9VHT3	unreviewed	centrosome [GO:0005813]; cleavage furrow [GO:0032154]; kinetochore [GO:0000776]
Q9VLQ0	unreviewed	integral component of membrane [GO:0016021]; sarcoglycan complex [GO:0016012]
Q9VY44	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9Y143	unreviewed	extracellular space [GO:0005615]
Q9VT14	unreviewed	
Q9VRW5	unreviewed	extracellular region [GO:0005576]
Q9VHW8	unreviewed	extrinsic component of membrane [GO:0019898]; plasma membrane [GO:0005886]
Q9VI09	unreviewed	extracellular space [GO:0005615]
Q9VSI1	unreviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; polysome [GO:0005844]
Q9VI14	unreviewed	catalytic step 2 spliceosome [GO:0071013]; precatalytic spliceosome [GO:0071011]
Q9VIK1	unreviewed	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q9VL11	unreviewed	mitochondrion [GO:0005739]
Q9VM15	unreviewed	histone acetyltransferase complex [GO:0000123]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q9VI34	unreviewed	
Q9VI70	unreviewed	
Q9VI51	unreviewed	mitochondrial derivative [GO:0016007]; nucleus [GO:0005634]; sperm flagellum [GO:0036126]
Q9VWH9	unreviewed	
Q9VWJ4	unreviewed	
Q9VI78	unreviewed	integral component of plasma membrane [GO:0005887]
Q9VL69	unreviewed	integral component of membrane [GO:0016021]; intracellular [GO:0005622]
Q9VYI4	unreviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q9VIA7	unreviewed	
Q9Y107	unreviewed	integral component of membrane [GO:0016021]
Q9VIE1	unreviewed	cytosol [GO:0005829]; extrinsic component of membrane [GO:0019898]; phagophore assembly site membrane [GO:0034045]
Q9VIG3	unreviewed	
Q9W1V3	reviewed	box C/D snoRNP complex [GO:0031428]; Cajal body [GO:0015030]; dense fibrillar component [GO:0001651]; nucleolus [GO:0005730]; small nuclear ribonucleoprotein complex [GO:0030532]; small nucleolar ribonucleoprotein complex [GO:0005732]; small-subunit processome [GO:0032040]
Q9VIG6	unreviewed	lipid droplet [GO:0005811]
Q9VUD8	unreviewed	
Q9VVH9	unreviewed	integral component of plasma membrane [GO:0005887]; intracellular organelle [GO:0043229]
Q9VIH6	unreviewed	neuromuscular junction [GO:0031594]; terminal bouton [GO:0043195]
Q9VII5	unreviewed	
Q9VII9	unreviewed	cytosol [GO:0005829]
Q9VZ63	unreviewed	nucleus [GO:0005634]
Q9VIK5	unreviewed	integral component of membrane [GO:0016021]
Q9VIN6	unreviewed	extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q9VIN9	unreviewed	mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]
Q9VRE9	unreviewed	
Q9W2C8	unreviewed	extracellular space [GO:0005615]
Q9VIS0	unreviewed	catalytic step 2 spliceosome [GO:0071013]; precatalytic spliceosome [GO:0071011]; RES complex [GO:0070274]; U2 snRNP [GO:0005686]
Q9VIS3	unreviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9VIS4	unreviewed	
Q9VIS9	unreviewed	nucleus [GO:0005634]
Q9W0Q3	unreviewed	
Q9VIT5	unreviewed	integral component of membrane [GO:0016021]
Q9VIU7	reviewed	endoplasmic reticulum membrane [GO:0005789]
Q9VIU8	unreviewed	
Q9VIV0	unreviewed	
Q9VIV9	unreviewed	
Q9W0L7	unreviewed	cytosol [GO:0005829]
Q9VL59	reviewed	nucleus [GO:0005634]
Q9VPG0	unreviewed	anchored component of membrane [GO:0031225]; integral component of membrane [GO:0016021]
Q9VMX3	unreviewed	RNA polymerase I complex [GO:0005736]; RNA polymerase III complex [GO:0005666]
Q9VXH9	reviewed	early endosome [GO:0005769]; endosome [GO:0005768]; WASH complex [GO:0071203]
Q9VJ34	reviewed	cytoplasm [GO:0005737]
Q9W208	unreviewed	extracellular region [GO:0005576]
Q9VJ45	unreviewed	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q9VJ58	unreviewed	
Q9Y0Y5	unreviewed	COPI vesicle coat [GO:0030126]; Golgi membrane [GO:0000139]
Q9VJ61	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9VJ75	unreviewed	cell [GO:0005623]; integral component of membrane [GO:0016021]
Q9W2B3	unreviewed	integral component of membrane [GO:0016021]
Q9VLB7	unreviewed	cytosol [GO:0005829]; synaptic vesicle [GO:0008021]
Q9VPS8	unreviewed	
Q9VW61	unreviewed	integral component of membrane [GO:0016021]
Q9VJD6	unreviewed	extracellular space [GO:0005615]
Q9VTE2	reviewed	chromosome, centromeric region [GO:0000775]; heterochromatin [GO:0000792]; intercalary heterochromatin [GO:0005725]; nuclear telomeric heterochromatin [GO:0005724]; nucleus [GO:0005634]; pericentric heterochromatin [GO:0005721]; polytene chromosome [GO:0005700]
Q9VJK1	unreviewed	
Q9VVI4	unreviewed	
Q9VZ40	reviewed	extracellular space [GO:0005615]
Q9VJF6	unreviewed	
Q9W286	unreviewed	integral component of membrane [GO:0016021]
Q9VJI1	unreviewed	integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]
Q9VJI9	reviewed	cytosol [GO:0005829]
Q9VJK9	unreviewed	integral component of membrane [GO:0016021]
Q9W2V9	unreviewed	integral component of membrane [GO:0016021]
Q9VVA1	unreviewed	integral component of membrane [GO:0016021]
Q9VYF8	reviewed	extrinsic component of mitochondrial inner membrane [GO:0031314]; mitochondrion [GO:0005739]
Q9VNE3	unreviewed	cytoplasm [GO:0005737]
Q9VXC1	unreviewed	
Q9VZE6	reviewed	nucleolus [GO:0005730]
Q9VJS6	unreviewed	mitochondrion [GO:0005739]
Q9VJS7	reviewed	bursicon neuropeptide hormone complex [GO:0031395]; extracellular region [GO:0005576]
Q9VMY8	unreviewed	cytoplasm [GO:0005737]; Golgi stack [GO:0005795]; intracellular membrane-bounded organelle [GO:0043231]; vesicle [GO:0031982]
Q9VVR9	reviewed	mitochondrial membrane [GO:0031966]
Q9VZ24	unreviewed	extracellular space [GO:0005615]
Q9W4J2	unreviewed	
Q9VS78	reviewed	endoplasmic reticulum membrane [GO:0005789]; organelle membrane [GO:0031090]
Q9VJW1	unreviewed	Golgi apparatus [GO:0005794]; trans-Golgi network [GO:0005802]
Q9VJX8	unreviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q9VLF5	unreviewed	cytoplasm [GO:0005737]
Q9W201	unreviewed	intracellular [GO:0005622]; intracellular cyclic nucleotide activated cation channel complex [GO:0017071]
X2JEB0	unreviewed	integral component of membrane [GO:0016021]
Q9VJZ1	unreviewed	endomembrane system [GO:0012505]
Q9VJZ3	unreviewed	transcription factor TFIIIB complex [GO:0000126]
Q9VJZ5	unreviewed	cytosol [GO:0005829]; protein phosphatase type 2A complex [GO:0000159]
Q9VK06	unreviewed	endosome [GO:0005768]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]
Q9VK20	unreviewed	mitochondrion [GO:0005739]
Q9VMD3	unreviewed	
Q9VZ17	unreviewed	
Q9VMU0	unreviewed	mitochondrial respiratory chain complex I [GO:0005747]; mitochondrion [GO:0005739]
Q9VK45	reviewed	nucleus [GO:0005634]; TORC1 complex [GO:0031931]; TORC2 complex [GO:0031932]
Q9VKB1	unreviewed	endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q9VNL6	unreviewed	chorion [GO:0042600]
Q9VYQ5	reviewed	endoplasmic reticulum membrane [GO:0005789]; organelle membrane [GO:0031090]
Q9VK47	unreviewed	plasma membrane [GO:0005886]; proton-transporting V-type ATPase, V1 domain [GO:0033180]; proton-transporting V-type ATPase complex [GO:0033176]; vacuolar membrane [GO:0005774]
Q9VUZ8	unreviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
Q9VVC6	unreviewed	neuromuscular junction [GO:0031594]
Q9VKB9	reviewed	synaptic vesicle [GO:0008021]
X2JCH4	unreviewed	nucleus [GO:0005634]
Q9W2F2	reviewed	Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; nucleus [GO:0005634]
Q9VKG4	unreviewed	
Q9VKH4	unreviewed	
Q9VKH9	unreviewed	kinesin complex [GO:0005871]; microtubule [GO:0005874]
Q9VKJ0	reviewed	
Q9VKJ4	unreviewed	cytoplasm [GO:0005737]; exosome (RNase complex) [GO:0000178]; nuclear exosome (RNase complex) [GO:0000176]; transcriptionally active chromatin [GO:0035327]
Q9VKK9	unreviewed	
Q9W2A5	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9VKL8	unreviewed	
Q9VKN6	unreviewed	chorion [GO:0042600]
Q9VNU1	unreviewed	integral component of plasma membrane [GO:0005887]
Q9VRW7	unreviewed	integral component of membrane [GO:0016021]
Q9VSS1	unreviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9W1B3	unreviewed	cell surface [GO:0009986]; integral component of plasma membrane [GO:0005887]; presynapse [GO:0098793]; synapse [GO:0045202]
Q9W3Q9	unreviewed	
Q9VMZ3	unreviewed	
Q9VP35	unreviewed	cell surface [GO:0009986]
Q9VKS4	unreviewed	
Q9VKT2	unreviewed	
Q9VQL1	unreviewed	cytoplasm [GO:0005737]
Q9VX15	unreviewed	DNA replication factor C complex [GO:0005663]; Elg1 RFC-like complex [GO:0031391]; nucleus [GO:0005634]
Q9VKX1	unreviewed	CCR4-NOT complex [GO:0030014]; cytoplasm [GO:0005737]
Q9VKX6	unreviewed	integral component of membrane [GO:0016021]
Q9VZW3	unreviewed	chromatin [GO:0000785]; cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcriptional repressor complex [GO:0017053]
Q9VKY3	unreviewed	mitochondrion [GO:0005739]
Q9VL00	reviewed	nucleus [GO:0005634]
Q9VR80	unreviewed	cytosol [GO:0005829]; P-body [GO:0000932]
Q9VS52	unreviewed	
Q9VYU9	unreviewed	
Q9W3C7	reviewed	lysosome [GO:0005764]
Q9Y118	unreviewed	
Q9VXK8	unreviewed	integral component of membrane [GO:0016021]; mitochondrial outer membrane [GO:0005741]
Q9VYV4	unreviewed	nucleus [GO:0005634]
Q9VLB0	unreviewed	chorion [GO:0042600]
Q9VLB3	unreviewed	basolateral plasma membrane [GO:0016323]; integral component of plasma membrane [GO:0005887]
Q9VQZ0	unreviewed	integral component of membrane [GO:0016021]
Q9VLC5	unreviewed	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q9Y112	unreviewed	
Q9VLH0	unreviewed	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]
Q9VR34	unreviewed	integral component of membrane [GO:0016021]
Q9VLM9	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9VPU6	unreviewed	
Q9VLN8	unreviewed	
Q9VLP5	unreviewed	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9VLP9	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q9W1K0	reviewed	integral component of membrane [GO:0016021]
Q9W1L8	unreviewed	cytosol [GO:0005829]
Q9VPW9	unreviewed	
Q9W3C2	reviewed	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]
Q9VLT8	reviewed	early endosome [GO:0005769]; WASH complex [GO:0071203]
