Entry	Status	Gene ontology (cellular component)
P34559	reviewed	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q03575	reviewed	extracellular space [GO:0005615]
Q20363	reviewed	cytosol [GO:0005829]
Q5FC73	unreviewed	
Q9N5D3	reviewed	intracellular [GO:0005622]
Q9XU98	reviewed	cell junction [GO:0030054]; integral component of membrane [GO:0016021]; M band [GO:0031430]; plasma membrane [GO:0005886]; striated muscle dense body [GO:0055120]
Q17964	unreviewed	
Q20176	reviewed	extracellular region [GO:0005576]
Q20177	unreviewed	
Q21541	unreviewed	
Q94407	reviewed	nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]
Q95XK2	unreviewed	
Q9U1U3	unreviewed	
P30629	reviewed	cytoplasm [GO:0005737]; striated muscle dense body [GO:0055120]
Q93319	unreviewed	integral component of membrane [GO:0016021]; lysosome [GO:0005764]
P35799	reviewed	collagen trimer [GO:0005581]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]
Q19202	reviewed	endomembrane system [GO:0012505]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q19824	unreviewed	BAT3 complex [GO:0071818]
Q20724	unreviewed	
Q95018	unreviewed	
Q9N328	unreviewed	
Q9TZK3	unreviewed	
Q9U1W7	unreviewed	cytoplasm [GO:0005737]
P30634	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P30640	reviewed	RES complex [GO:0070274]; U2-type spliceosomal complex [GO:0005684]
Q20310	unreviewed	
Q21229	unreviewed	integral component of membrane [GO:0016021]
P30651	reviewed	
Q9XUS7	reviewed	cell-cell junction [GO:0005911]; cytoplasm [GO:0005737]; intracellular vesicle [GO:0097708]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037]
Q9XVX8	unreviewed	
P32742	reviewed	cytoplasm [GO:0005737]
Q02328	reviewed	actin cortical patch [GO:0030479]; intracellular membrane-bounded organelle [GO:0043231]; presynapse [GO:0098793]
Q19246	unreviewed	
P34260	reviewed	apical plasma membrane [GO:0016324]; early endosome [GO:0005769]; HOPS complex [GO:0030897]; late endosome [GO:0005770]; lysosome [GO:0005764]
Q93934	unreviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
P34264	reviewed	mitochondrial large ribosomal subunit [GO:0005762]
P34266	reviewed	P granule [GO:0043186]
Q9XTZ2	unreviewed	ribonucleoprotein complex [GO:1990904]
Q9XW38	unreviewed	
P34281	reviewed	
Q9N5A8	unreviewed	nucleus [GO:0005634]
P34282	reviewed	
Q21621	unreviewed	DNA recombinase mediator complex [GO:0033061]
P34284	reviewed	SCF ubiquitin ligase complex [GO:0019005]
Q9N4C3	unreviewed	cytoplasm [GO:0005737]; nucleotide-excision repair factor 2 complex [GO:0000111]; XPC complex [GO:0071942]
Q95YD5	unreviewed	early endosome [GO:0005769]; plasma membrane proton-transporting V-type ATPase complex [GO:0033181]; proton-transporting V-type ATPase, V0 domain [GO:0033179]; vacuolar proton-transporting V-type ATPase complex [GO:0016471]
P34288	reviewed	adherens junction [GO:0005912]; cell junction [GO:0030054]; cytoplasm [GO:0005737]
P34296	reviewed	
P34304	reviewed	box C/D snoRNP complex [GO:0031428]; Cajal body [GO:0015030]; small-subunit processome [GO:0032040]
P34305	reviewed	nucleolus [GO:0005730]
P34317	reviewed	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
P34318	reviewed	
P34327	reviewed	
Q93906	unreviewed	
P34329	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]
P34330	reviewed	endoplasmic reticulum membrane [GO:0005789]
Q21776	reviewed	cell cortex [GO:0005938]; condensed nuclear chromosome kinetochore [GO:0000778]; kinetochore [GO:0000776]
Q86D01	unreviewed	
P34334	reviewed	cytosolic large ribosomal subunit [GO:0022625]
P34335	reviewed	phosphorylase kinase complex [GO:0005964]
Q9GYS8	unreviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; phenylalanine-tRNA ligase complex [GO:0009328]
P34340	reviewed	collagen trimer [GO:0005581]
Q20818	unreviewed	nucleus [GO:0005634]
Q93714	reviewed	mitochondrion [GO:0005739]
P34342	reviewed	nucleus [GO:0005634]
P34509	reviewed	
P34344	reviewed	
Q9XUJ2	unreviewed	
P34345	reviewed	cytoplasm [GO:0005737]
P91430	reviewed	cytoplasm [GO:0005737]
Q9XVG8	unreviewed	nucleus [GO:0005634]
P34376	reviewed	
P34378	reviewed	mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]
P34383	reviewed	extracellular region [GO:0005576]
P34392	reviewed	
P34697	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular space [GO:0005615]; mitochondrion [GO:0005739]
Q21771	reviewed	
Q10956	unreviewed	cytoskeleton [GO:0005856]; integral component of membrane [GO:0016021]
Q9N391	unreviewed	
P54412	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q19813	unreviewed	collagen trimer [GO:0005581]
Q9N5M2	reviewed	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; prefoldin complex [GO:0016272]; sarcomere [GO:0030017]; striated muscle dense body [GO:0055120]
P34424	reviewed	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; nucleus [GO:0005634]
Q09384	reviewed	nucleus [GO:0005634]
Q18823	reviewed	
Q21926	reviewed	cytoplasm [GO:0005737]
Q22212	unreviewed	
Q23402	reviewed	centriole [GO:0005814]; centrosome [GO:0005813]; mitotic spindle pole [GO:0097431]; nuclear cyclin-dependent protein kinase holoenzyme complex [GO:0019908]
Q965W2	reviewed	nucleus [GO:0005634]
Q965W4	unreviewed	
Q9U1U1	unreviewed	integral component of membrane [GO:0016021]
Q9U362	unreviewed	integral component of membrane [GO:0016021]
Q9XUD0		
P34430	reviewed	
P34431	reviewed	
P34440	reviewed	condensed chromosome [GO:0000793]; nucleosome [GO:0000786]; nucleus [GO:0005634]
P62784	reviewed	nucleosome [GO:0000786]; nucleus [GO:0005634]
Q19189	reviewed	integral component of peroxisomal membrane [GO:0005779]; peroxisomal importomer complex [GO:1990429]
Q9XXI9	unreviewed	condensed chromosome [GO:0000793]; MCM complex [GO:0042555]; nucleus [GO:0005634]; pronucleus [GO:0045120]
P34442	reviewed	nucleus [GO:0005634]
Q21554	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9XWC9	unreviewed	
P34453	reviewed	peroxisome [GO:0005777]
Q19766	reviewed	integral component of mitochondrial outer membrane [GO:0031307]; mitochondrial outer membrane translocase complex [GO:0005742]
Q95ZJ1	reviewed	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
P34471	reviewed	alpha DNA polymerase:primase complex [GO:0005658]
P34474	reviewed	nucleus [GO:0005634]
P51404	reviewed	cytosolic small ribosomal subunit [GO:0022627]; nucleolus [GO:0005730]
P52275	reviewed	cytoplasm [GO:0005737]; microtubule [GO:0005874]; spindle microtubule [GO:0005876]; tubulin complex [GO:0045298]
Q18594	reviewed	extracellular region [GO:0005576]
Q19207	unreviewed	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; peroxisomal membrane [GO:0005778]
Q9XVJ2	reviewed	cytoplasm [GO:0005737]
Q19212	unreviewed	
P34496	reviewed	mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; nucleoid [GO:0009295]
P34497	reviewed	cytoplasm [GO:0005737]
P34507	reviewed	
Q21993	reviewed	cytoplasm [GO:0005737]; prefoldin complex [GO:0016272]
Q6AHR3	unreviewed	cytoplasm [GO:0005737]; ribose phosphate diphosphokinase complex [GO:0002189]
P34511	reviewed	Cdc48p-Npl4p-Vms1p AAA ATPase complex [GO:0036266]; cytoplasm [GO:0005737]; dendrite [GO:0030425]
P34512	reviewed	midbody [GO:0030496]; nucleus [GO:0005634]
Q05036	reviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
P34524	reviewed	nucleolus [GO:0005730]
Q93213	unreviewed	integral component of membrane [GO:0016021]
P34525	reviewed	integral component of membrane [GO:0016021]; organelle membrane [GO:0031090]; signal peptidase complex [GO:0005787]
P34526	reviewed	
P34528	reviewed	
Q23382	unreviewed	endoplasmic reticulum [GO:0005783]
Q09305	reviewed	
P34539	reviewed	mitochondrial inner membrane [GO:0005743]; mitochondrial proton-transporting ATP synthase complex, catalytic core F(1) [GO:0000275]; mitochondrion [GO:0005739]
P34541	reviewed	cytosol [GO:0005829]; ribonucleoprotein complex [GO:1990904]
Q10653	reviewed	centrosome [GO:0005813]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
P90908	unreviewed	integral component of membrane [GO:0016021]
Q18786	reviewed	catalytic step 2 spliceosome [GO:0071013]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U5 snRNP [GO:0005682]
Q19835	unreviewed	
Q9GPA0	unreviewed	endoplasmic reticulum [GO:0005783]
Q9XXJ0	reviewed	
Q9XXL3	reviewed	
P34567	reviewed	transcription factor TFIIH core complex [GO:0000439]; transcription factor TFIIH holo complex [GO:0005675]
P34601	reviewed	
P52899	reviewed	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q20351	reviewed	Golgi apparatus [GO:0005794]
Q20100	unreviewed	cytoplasm [GO:0005737]; TRAPP complex [GO:0030008]
Q9U389	reviewed	endoplasmic reticulum [GO:0005783]; sarcomere [GO:0030017]; striated muscle dense body [GO:0055120]
Q9XU81	unreviewed	cis-Golgi network [GO:0005801]; trans-Golgi network [GO:0005802]
P34607	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]
Q19672	unreviewed	cytosol [GO:0005829]; perinuclear region of cytoplasm [GO:0048471]
P34686	reviewed	actin filament [GO:0005884]; cytoplasm [GO:0005737]; dynactin complex [GO:0005869]; F-actin capping protein complex [GO:0008290]
Q21691	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; RNAi effector complex [GO:0031332]
Q9N3F1	reviewed	cytoplasm [GO:0005737]; dynactin complex [GO:0005869]
P34618	reviewed	chromosome [GO:0005694]; nucleus [GO:0005634]
P34619	reviewed	nuclear body [GO:0016604]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]
P34630	reviewed	cell junction [GO:0030054]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; striated muscle dense body [GO:0055120]
P34638	reviewed	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
P34642	reviewed	signal recognition particle, endoplasmic reticulum targeting [GO:0005786]
P41994	reviewed	intracellular membrane-bounded organelle [GO:0043231]
Q22733	unreviewed	
Q95XQ8	reviewed	chromosome [GO:0005694]; MCM complex [GO:0042555]; nucleus [GO:0005634]
P34652	reviewed	cytoplasmic vesicle [GO:0031410]; integral component of endoplasmic reticulum membrane [GO:0030176]; perinuclear region of cytoplasm [GO:0048471]
Q18986	unreviewed	
Q23220	unreviewed	integral component of membrane [GO:0016021]
Q9BKQ8	reviewed	catalytic step 2 spliceosome [GO:0071013]
Q9U3T4	unreviewed	replication fork [GO:0005657]
Q9XUM1	unreviewed	
P34659	reviewed	catalytic step 2 spliceosome [GO:0071013]; small nucleolar ribonucleoprotein complex [GO:0005732]; U1 snRNP [GO:0005685]
Q20772	reviewed	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P34661	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9TYZ4	unreviewed	
Q9NAH3	unreviewed	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; U5 snRNP [GO:0005682]
P34666	reviewed	extrinsic component of mitochondrial inner membrane [GO:0031314]; mitochondrion [GO:0005739]
P34683	reviewed	nucleus [GO:0005634]
Q21423	unreviewed	
Q9XVM6	unreviewed	
P34685	reviewed	actin cortical patch [GO:0030479]; dynactin complex [GO:0005869]; F-actin capping protein complex [GO:0008290]
P34688	reviewed	annular furrow extracellular matrix [GO:0060108]; collagen and cuticulin-based cuticle extracellular matrix [GO:0060102]; collagen trimer [GO:0005581]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]
Q8MQ22	unreviewed	cytoplasm [GO:0005737]
Q9XV52	reviewed	mitochondrion [GO:0005739]
Q8MNT9	reviewed	
P55326	reviewed	
Q09535	reviewed	chromosome [GO:0005694]; condensed chromosome kinetochore [GO:0000777]; nucleus [GO:0005634]
Q18195	reviewed	cytoplasm [GO:0005737]; Elongator holoenzyme complex [GO:0033588]; transcription elongation factor complex [GO:0008023]
Q18511	unreviewed	
Q19211	unreviewed	
Q19825	reviewed	cytosol [GO:0005829]
Q20483	unreviewed	
Q20719	reviewed	mitochondrial respiratory chain complex I [GO:0005747]
Q21029	reviewed	axon cytoplasm [GO:1904115]; cell [GO:0005623]; neuronal cell body [GO:0043025]; perikaryon [GO:0043204]; postsynaptic density [GO:0014069]
Q21266	unreviewed	extracellular space [GO:0005615]
Q21945	unreviewed	
Q22140	unreviewed	mitochondrial large ribosomal subunit [GO:0005762]
Q27485	unreviewed	nuclear chromatin [GO:0000790]; nucleosome [GO:0000786]
Q9TXJ0	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9XXG5	unreviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; nuclear envelope [GO:0005635]
Q17760	reviewed	integral component of membrane [GO:0016021]
Q9N3C9	unreviewed	P-body [GO:0000932]; RNA polymerase II, core complex [GO:0005665]
Q9XTS3	unreviewed	katanin complex [GO:0008352]
P46505	reviewed	
Q9N4F3	unreviewed	clathrin adaptor complex [GO:0030131]
Q17786	unreviewed	
Q18887	unreviewed	endoplasmic reticulum [GO:0005783]
Q20845	reviewed	nucleus [GO:0005634]
Q22290	unreviewed	
Q23445	reviewed	COPII vesicle coat [GO:0030127]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum exit site [GO:0070971]; Golgi apparatus [GO:0005794]
Q689A0		
Q93380	reviewed	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; striated muscle dense body [GO:0055120]
Q9N402	unreviewed	
Q9N4G8	unreviewed	cortical endoplasmic reticulum [GO:0032541]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9XV56	unreviewed	
Q9XW17	unreviewed	cytoplasm [GO:0005737]; messenger ribonucleoprotein complex [GO:1990124]; P-body [GO:0000932]; pericentriolar material [GO:0000242]; P granule [GO:0043186]; ribonucleoprotein complex [GO:1990904]; spindle [GO:0005819]; spindle midzone [GO:0051233]
Q9XWD5	unreviewed	
P37165	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ribosome [GO:0005840]
Q9NEY7	unreviewed	
P90848	unreviewed	extracellular matrix [GO:0031012]; extracellular space [GO:0005615]
Q09510	reviewed	cytoplasm [GO:0005737]; myosin complex [GO:0016459]
Q20774	unreviewed	cytosol [GO:0005829]
Q21067	reviewed	cytoplasm [GO:0005737]; desmosome [GO:0030057]; intermediate filament [GO:0005882]
Q21088	unreviewed	
Q21462	unreviewed	
Q21734	reviewed	intracellular [GO:0005622]
Q21829	unreviewed	Ku70:Ku80 complex [GO:0043564]; nuclear chromosome, telomeric region [GO:0000784]
Q22836	reviewed	spliceosomal complex [GO:0005681]
Q9BIB3	reviewed	
Q9XUF2	unreviewed	
Q19587	unreviewed	integral component of membrane [GO:0016021]
Q22573	unreviewed	
Q20389	unreviewed	nucleus [GO:0005634]
Q23449	reviewed	cytosol [GO:0005829]; proteasome regulatory particle [GO:0005838]; proteasome regulatory particle, lid subcomplex [GO:0008541]
Q9N4S0	unreviewed	mitochondrion [GO:0005739]
Q9XTT9	unreviewed	cytosolic proteasome complex [GO:0031597]; nuclear proteasome complex [GO:0031595]; postsynapse [GO:0098794]; proteasome regulatory particle, base subcomplex [GO:0008540]
Q8MQ52	unreviewed	cytosol [GO:0005829]; sarcoplasmic reticulum [GO:0016529]
Q9TZ70	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P41847	reviewed	cytoplasm [GO:0005737]; mitochondrial intermembrane space [GO:0005758]
P41883	reviewed	proteasome regulatory particle, lid subcomplex [GO:0008541]
P41884	reviewed	
P91004	unreviewed	
P41937	reviewed	axonemal microtubule [GO:0005879]; cytoplasm [GO:0005737]; microtubule [GO:0005874]
P42170	reviewed	cytosol [GO:0005829]
Q21827	reviewed	nucleus [GO:0005634]
P43508	reviewed	extracellular region [GO:0005576]; extracellular space [GO:0005615]; lysosome [GO:0005764]
P43510	reviewed	extracellular space [GO:0005615]; lysosome [GO:0005764]
P45895	reviewed	Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
Q18017	unreviewed	integral component of membrane [GO:0016021]
Q95Y15	unreviewed	nuclear pore [GO:0005643]; nuclear pore inner ring [GO:0044611]
Q9U2S4	unreviewed	basolateral plasma membrane [GO:0016323]; cytoplasm [GO:0005737]; cytoplasmic side of apical plasma membrane [GO:0098592]; endomembrane system [GO:0012505]; recycling endosome membrane [GO:0055038]
P91179	unreviewed	
Q09347	reviewed	
Q09348	reviewed	
Q18164	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q18183		
Q18859	unreviewed	axoneme [GO:0005930]; ciliary basal body [GO:0036064]; cilium [GO:0005929]; intraciliary transport particle A [GO:0030991]; motile cilium [GO:0031514]
Q23150	unreviewed	collagen trimer [GO:0005581]; integral component of membrane [GO:0016021]
Q23221	reviewed	integral component of membrane [GO:0016021]; intracellular [GO:0005622]; presynapse [GO:0098793]
Q8MXT6	unreviewed	collagen trimer [GO:0005581]
Q9N3W2	unreviewed	
Q09597	unreviewed	
Q965Z4	unreviewed	
P45968	reviewed	chromosome [GO:0005694]; nucleus [GO:0005634]
Q9BKR7	unreviewed	
Q10579	reviewed	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]
P46548	reviewed	cytoplasm [GO:0005737]
Q17328	reviewed	cell junction [GO:0030054]; chloride channel complex [GO:0034707]; integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
P46580	reviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
P49197	reviewed	cytosolic small ribosomal subunit [GO:0022627]; rough endoplasmic reticulum [GO:0005791]
Q9U2M7	reviewed	
P91131	unreviewed	
Q23130	unreviewed	
Q95XR0	unreviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; eukaryotic translation initiation factor 2 complex [GO:0005850]
Q95Y99	unreviewed	
Q966C7	unreviewed	cytoplasm [GO:0005737]; intracellular [GO:0005622]
Q9TZH8	unreviewed	mitochondrion [GO:0005739]
Q9XW20	unreviewed	integral component of membrane [GO:0016021]
Q17757	unreviewed	integral component of membrane [GO:0016021]
Q9XVT1	unreviewed	nucleolus [GO:0005730]; ribonuclease MRP complex [GO:0000172]; ribonuclease P complex [GO:0030677]
Q22378	unreviewed	
Q27475	unreviewed	
Q9U357	reviewed	endoplasmic reticulum membrane [GO:0005789]; gamma-secretase complex [GO:0070765]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9XTV9	unreviewed	integral component of membrane [GO:0016021]
P46975	reviewed	integral component of membrane [GO:0016021]; oligosaccharyltransferase complex [GO:0008250]
Q19374	reviewed	cytoplasm [GO:0005737]
Q21353	reviewed	integral component of membrane [GO:0016021]
Q95ZV7	reviewed	axon [GO:0030424]; cytoplasm [GO:0005737]; integral component of plasma membrane [GO:0005887]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]
Q20780	unreviewed	
Q23493	unreviewed	
Q8I4K2	unreviewed	mitochondrion [GO:0005739]
Q9U1X8	unreviewed	nucleolus [GO:0005730]
P48150	reviewed	cytosolic small ribosomal subunit [GO:0022627]
P49029	reviewed	catalytic step 2 spliceosome [GO:0071013]; exon-exon junction complex [GO:0035145]
Q19279	unreviewed	
Q65ZJ7	unreviewed	cell [GO:0005623]
P49808	reviewed	
P49958	reviewed	
Q09454	reviewed	
P50093	reviewed	integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrial prohibitin complex [GO:0035632]; mitochondrion [GO:0005739]
P50140	reviewed	cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P50437	reviewed	
Q19910	reviewed	
Q20178	unreviewed	
P52010	reviewed	nucleus [GO:0005634]
Q9NAP8	unreviewed	
P52011	reviewed	cell [GO:0005623]
P52013	reviewed	cytoplasm [GO:0005737]
Q11073	reviewed	integral component of membrane [GO:0016021]
P52015	reviewed	
P91443	reviewed	cytoplasm [GO:0005737]; myosin VI complex [GO:0031476]
Q19899	unreviewed	
Q23090	unreviewed	
P52554	reviewed	cytoplasm [GO:0005737]; prefoldin complex [GO:0016272]
Q18124	unreviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q20058	unreviewed	proteasome regulatory particle, base subcomplex [GO:0008540]
P52819	reviewed	cytosolic large ribosomal subunit [GO:0022625]
P52821	reviewed	ribosome [GO:0005840]
Q10580	reviewed	
Q86NE4	unreviewed	collagen trimer [GO:0005581]; integral component of membrane [GO:0016021]
Q18547	unreviewed	DNA replication factor C complex [GO:0005663]; nucleus [GO:0005634]
Q21374	unreviewed	
Q18034	reviewed	nucleus [GO:0005634]
Q20382	unreviewed	
Q7JNM3	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P54216	reviewed	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; nuclear heterochromatin [GO:0005720]; sarcomere [GO:0030017]; striated muscle dense body [GO:0055120]
Q20974	unreviewed	
P54406	reviewed	heterotrimeric G-protein complex [GO:0005834]
Q17425	unreviewed	
Q22557	reviewed	chromosome [GO:0005694]; nucleus [GO:0005634]
Q22560	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654]
Q94230	unreviewed	nucleus [GO:0005634]; P granule [GO:0043186]
P54815	reviewed	integral component of membrane [GO:0016021]; mitochondrial outer membrane [GO:0005741]
Q19724	reviewed	mitochondrial respiratory chain complex I [GO:0005747]; mitochondrion [GO:0005739]
Q21083	unreviewed	large ribosomal subunit [GO:0015934]; mitochondrial large ribosomal subunit [GO:0005762]
Q23615	unreviewed	
Q9XU63	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9XV58	unreviewed	
P55155	reviewed	extracellular region [GO:0005576]
P55216	reviewed	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]
Q19014	unreviewed	
P90740	reviewed	nucleus [GO:0005634]
Q17987	unreviewed	
Q18994	unreviewed	eukaryotic translation initiation factor 2B complex [GO:0005851]
Q20952	reviewed	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; plasma membrane raft [GO:0044853]; postsynaptic density [GO:0014069]
Q9GZG5	unreviewed	Holliday junction resolvase complex [GO:0048476]; nucleus [GO:0005634]
Q9N4P2	unreviewed	cell [GO:0005623]
Q9NF71	unreviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
P55954	reviewed	mitochondrial respiratory chain complex IV [GO:0005751]
P56174	reviewed	extracellular space [GO:0005615]
Q95QY7	reviewed	nucleus [GO:0005634]
Q9NA30	unreviewed	cytoplasm [GO:0005737]
P90731	unreviewed	citrate lyase complex [GO:0009346]; cytosol [GO:0005829]
Q9NET4	unreviewed	
P90781	unreviewed	
Q95XA9	unreviewed	
Q10663	reviewed	mitochondrion [GO:0005739]
P90794	reviewed	axon [GO:0030424]; Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; cytoplasm [GO:0005737]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; striated muscle dense body [GO:0055120]; synaptic vesicle [GO:0008021]
P90820	unreviewed	
Q19441	unreviewed	
P90823	unreviewed	integral component of membrane [GO:0016021]
P90824	unreviewed	integral component of membrane [GO:0016021]
P90825	unreviewed	integral component of membrane [GO:0016021]
P90835	reviewed	nucleus [GO:0005634]
P90867	unreviewed	
Q18337	unreviewed	integral component of membrane [GO:0016021]
P90879	unreviewed	
Q09996	reviewed	cytoplasm [GO:0005737]
P90917	reviewed	nucleus [GO:0005634]
P90921	reviewed	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) [GO:0000276]
Q22810	unreviewed	nucleus [GO:0005634]
P90953	reviewed	nucleus [GO:0005634]
Q8WQD9	unreviewed	
Q9U1V0	unreviewed	integral component of membrane [GO:0016021]
Q21562	unreviewed	collagen trimer [GO:0005581]; integral component of membrane [GO:0016021]
Q304D5	unreviewed	cell [GO:0005623]
Q9N3V9	unreviewed	
Q9N4K2	unreviewed	cytoplasm [GO:0005737]
Q9NAB0	unreviewed	
Q22640	reviewed	
Q8I4N3	reviewed	integral component of membrane [GO:0016021]; nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]; nuclear pore transmembrane ring [GO:0070762]
Q8MXI4	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
U4PBW7	unreviewed	
P91017	unreviewed	
P91027	unreviewed	
P91047	unreviewed	
P91055	unreviewed	
P91057	unreviewed	
P91082	unreviewed	apical plasma membrane [GO:0016324]
P91104	unreviewed	
P91129	unreviewed	integral component of membrane [GO:0016021]
P91151	unreviewed	Golgi transport complex [GO:0017119]
P91154	unreviewed	nucleolus [GO:0005730]; preribosome, large subunit precursor [GO:0030687]
P91155	unreviewed	condensed nuclear chromosome [GO:0000794]; cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleus [GO:0005634]
P91175	unreviewed	catalytic step 2 spliceosome [GO:0071013]; post-mRNA release spliceosomal complex [GO:0071014]; Prp19 complex [GO:0000974]
Q20716	unreviewed	catalytic step 2 spliceosome [GO:0071013]; post-mRNA release spliceosomal complex [GO:0071014]; post-spliceosomal complex [GO:0071020]; Prp19 complex [GO:0000974]
Q9U2S6	unreviewed	cytoplasm [GO:0005737]
Q17830	unreviewed	
P91205	unreviewed	integral component of membrane [GO:0016021]
P91209	reviewed	integral component of membrane [GO:0016021]
P91216	unreviewed	
Q17688	reviewed	endoplasmic reticulum lumen [GO:0005788]
P91230	unreviewed	
P91237	unreviewed	
P91245	unreviewed	integral component of membrane [GO:0016021]
Q10032	reviewed	integral component of membrane [GO:0016021]
Q965H3	reviewed	nuclear body [GO:0016604]; nuclear speck [GO:0016607]
P91253	reviewed	
Q21793	unreviewed	nucleus [GO:0005634]
Q93339	unreviewed	U4/U6 x U5 tri-snRNP complex [GO:0046540]
Q95QZ9	reviewed	nucleus [GO:0005634]; VCP-NPL4-UFD1 AAA ATPase complex [GO:0034098]
Q9U299	reviewed	nucleolus [GO:0005730]; nucleus [GO:0005634]
Q9U297	reviewed	histone methyltransferase complex [GO:0035097]; nucleus [GO:0005634]
Q9XWZ9	unreviewed	
Q93561	reviewed	early endosome [GO:0005769]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; endosome [GO:0005768]; integral component of membrane [GO:0016021]; intracellular organelle [GO:0043229]; perinuclear endoplasmic reticulum [GO:0097038]
P91302	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear transcription factor complex [GO:0044798]; nucleus [GO:0005634]
P91303	reviewed	vacuolar proton-transporting V-type ATPase complex [GO:0016471]
Q23661	unreviewed	
Q09407	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q19833	unreviewed	
Q9NLD1	unreviewed	nucleus [GO:0005634]
